glm,lda,qda,bs,forest,svm,nb,NA.,data,ncases,npreds
0.8876811594,0.8768115942,0.8369565217,0.8333333333,0.8804347826,0.8768115942,0.8405797101,NA,7,918,11
0.8586956522,0.8731884058,0.8224637681,0.7898550725,0.8550724638,0.8876811594,0.8514492754,NA,7,918,11
0.8405797101,0.8442028986,0.8188405797,0.7971014493,0.8514492754,0.8586956522,0.8188405797,NA,7,918,11
0.8586956522,0.8623188406,0.8224637681,0.8695652174,0.8695652174,0.8768115942,0.8550724638,NA,7,918,11
0.8586956522,0.8586956522,0.8586956522,0.8369565217,0.8768115942,0.8768115942,0.8333333333,NA,7,918,11
0.7912087912,0.7912087912,0.8241758242,0.7472527473,0.8241758242,0.8241758242,0.7692307692,NA,8,303,13
0.8571428571,0.8461538462,0.7912087912,0.7692307692,0.8351648352,0.7912087912,0.8131868132,NA,8,303,13
0.8351648352,0.8571428571,0.8461538462,0.7692307692,0.8241758242,0.8351648352,0.8681318681,NA,8,303,13
0.8241758242,0.8021978022,0.8131868132,0.7912087912,0.8241758242,0.8241758242,0.8461538462,NA,8,303,13
0.8791208791,0.8681318681,0.8571428571,0.8021978022,0.8571428571,0.8461538462,0.8351648352,NA,8,303,13
0.8131868132,0.8241758242,0.8021978022,0.7362637363,0.8351648352,0.8901098901,0.8021978022,NA,8,303,13
0.8131868132,0.8131868132,0.8241758242,0.8241758242,0.8681318681,0.8131868132,0.8021978022,NA,8,303,13
0.8131868132,0.8131868132,0.7692307692,0.7252747253,0.7912087912,0.8021978022,0.8131868132,NA,8,303,13
0.7582417582,0.7912087912,0.7802197802,0.7472527473,0.7802197802,0.7582417582,0.7802197802,NA,8,303,13
0.7802197802,0.8131868132,0.7912087912,0.7362637363,0.8131868132,0.7802197802,0.7912087912,NA,8,303,13
0.7582417582,0.7472527473,0.7582417582,0.7252747253,0.7472527473,0.7692307692,0.7362637363,NA,8,303,13
0.8241758242,0.8131868132,0.7472527473,0.7912087912,0.8241758242,0.8021978022,0.7802197802,NA,8,303,13
0.7912087912,0.8131868132,0.7252747253,0.7692307692,0.8131868132,0.8241758242,0.7912087912,NA,8,303,13
0.8241758242,0.8131868132,0.8351648352,0.7252747253,0.8131868132,0.8241758242,0.7912087912,NA,8,303,13
0.7582417582,0.7472527473,0.7582417582,0.8021978022,0.7472527473,0.7802197802,0.7802197802,NA,8,303,13
0.8461538462,0.8571428571,0.8021978022,0.7582417582,0.8571428571,0.8241758242,0.8351648352,NA,8,303,13
0.8571428571,0.8461538462,0.8461538462,0.8021978022,0.8901098901,0.8241758242,0.8791208791,NA,8,303,13
0.8901098901,0.8571428571,0.8351648352,0.8241758242,0.8461538462,0.8131868132,0.8461538462,NA,8,303,13
0.8021978022,0.8131868132,0.8021978022,0.7912087912,0.8241758242,0.8131868132,0.8571428571,NA,8,303,13
0.8571428571,0.8571428571,0.8131868132,0.7802197802,0.8571428571,0.8131868132,0.8351648352,NA,8,303,13
0.7888888889,0.8,0.7,0.8666666667,0.8444444444,0.7444444444,0.7111111111,NA,9,299,12
0.8111111111,0.8222222222,0.7777777778,0.8444444444,0.7777777778,0.8111111111,0.7888888889,NA,9,299,12
0.8,0.8,0.7666666667,0.8,0.8111111111,0.8333333333,0.7444444444,NA,9,299,12
0.8,0.8,0.7666666667,0.8222222222,0.8777777778,0.7777777778,0.7333333333,NA,9,299,12
0.7888888889,0.7777777778,0.7444444444,0.7,0.8111111111,0.7777777778,0.7777777778,NA,9,299,12
0.8111111111,0.8444444444,0.8444444444,0.8222222222,0.8333333333,0.8111111111,0.8444444444,NA,9,299,12
0.7777777778,0.7777777778,0.7888888889,0.8444444444,0.8,0.7333333333,0.8333333333,NA,9,299,12
0.8111111111,0.8222222222,0.7222222222,0.8777777778,0.8333333333,0.7777777778,0.7555555556,NA,9,299,12
0.8111111111,0.8222222222,0.8111111111,0.8555555556,0.9222222222,0.8444444444,0.7888888889,NA,9,299,12
0.8555555556,0.8666666667,0.7222222222,0.7666666667,0.8333333333,0.8,0.7,NA,9,299,12
0.8555555556,0.8333333333,0.8222222222,0.8444444444,0.8555555556,0.8333333333,0.8555555556,NA,9,299,12
0.8333333333,0.8555555556,0.8,0.8,0.8555555556,0.7777777778,0.8111111111,NA,9,299,12
0.8222222222,0.8222222222,0.7888888889,0.8777777778,0.8777777778,0.8111111111,0.8,NA,9,299,12
0.8333333333,0.8555555556,0.7777777778,0.8222222222,0.9,0.8333333333,0.8111111111,NA,9,299,12
0.8555555556,0.8666666667,0.8111111111,0.8555555556,0.8888888889,0.8444444444,0.8111111111,NA,9,299,12
0.8333333333,0.8333333333,0.7444444444,0.8111111111,0.8222222222,0.8111111111,0.7888888889,NA,9,299,12
0.8555555556,0.8777777778,0.7666666667,0.8888888889,0.8777777778,0.8222222222,0.8111111111,NA,9,299,12
0.8,0.8222222222,0.7666666667,0.8222222222,0.7888888889,0.7888888889,0.7555555556,NA,9,299,12
0.7888888889,0.8,0.7111111111,0.8111111111,0.8111111111,0.7777777778,0.7222222222,NA,9,299,12
0.7777777778,0.8222222222,0.6666666667,0.8,0.8222222222,0.7444444444,0.7222222222,NA,9,299,12
0.7356321839,0.7068965517,0.5517241379,0.6494252874,0.7471264368,0.724137931,0.5459770115,NA,10,579,10
0.724137931,0.7011494253,0.5747126437,0.724137931,0.724137931,0.7126436782,0.5517241379,NA,10,579,10
0.6436781609,0.6264367816,0.5747126437,0.6264367816,0.6781609195,0.6666666667,0.5689655172,NA,10,579,10
0.7183908046,0.7471264368,0.4942528736,0.683908046,0.6954022989,0.7701149425,0.4655172414,NA,10,579,10
0.7126436782,0.7068965517,0.5632183908,0.7011494253,0.724137931,0.7298850575,0.5632183908,NA,10,579,10
0.7471264368,0.7356321839,0.5057471264,0.7183908046,0.7356321839,0.7471264368,0.4827586207,NA,10,579,10
0.7356321839,0.6954022989,0.5862068966,0.632183908,0.6781609195,0.6954022989,0.5689655172,NA,10,579,10
0.7126436782,0.683908046,0.5287356322,0.6724137931,0.6954022989,0.6954022989,0.5517241379,NA,10,579,10
0.775862069,0.7528735632,0.5114942529,0.7011494253,0.7471264368,0.7471264368,0.5172413793,NA,10,579,10
0.7298850575,0.7356321839,0.5172413793,0.7011494253,0.7298850575,0.724137931,0.4942528736,NA,10,579,10
0.7873563218,0.7701149425,0.5057471264,0.6896551724,0.7356321839,0.7471264368,0.5,NA,10,579,10
0.6781609195,0.6609195402,0.5689655172,0.6609195402,0.6781609195,0.6724137931,0.5632183908,NA,10,579,10
0.6781609195,0.6954022989,0.5402298851,0.7126436782,0.7011494253,0.7183908046,0.5,NA,10,579,10
0.7298850575,0.7298850575,0.5689655172,0.7011494253,0.7183908046,0.7298850575,0.5689655172,NA,10,579,10
0.7183908046,0.7011494253,0.5344827586,0.632183908,0.6781609195,0.7068965517,0.5517241379,NA,10,579,10
0.7586206897,0.7298850575,0.5689655172,0.6379310345,0.7298850575,0.7298850575,0.5689655172,NA,10,579,10
0.7586206897,0.7413793103,0.5574712644,0.6264367816,0.7413793103,0.7298850575,0.5402298851,NA,10,579,10
0.7528735632,0.724137931,0.5689655172,0.683908046,0.7413793103,0.7471264368,0.5632183908,NA,10,579,10
0.6896551724,0.6781609195,0.5632183908,0.6609195402,0.6781609195,0.6896551724,0.5574712644,NA,10,579,10
0.7011494253,0.6666666667,0.6149425287,0.6091954023,0.724137931,0.683908046,0.6149425287,NA,10,579,10
0.7777777778,0.7777777778,0.7638888889,0.7708333333,0.8055555556,0.7777777778,0.7569444444,NA,11,480,9
0.8611111111,0.8611111111,0.8611111111,0.8402777778,0.8541666667,0.8541666667,0.8611111111,NA,11,480,9
0.8055555556,0.8055555556,0.7777777778,0.7986111111,0.8125,0.8055555556,0.7708333333,NA,11,480,9
0.8263888889,0.8263888889,0.8055555556,0.7777777778,0.8263888889,0.8194444444,0.8333333333,NA,11,480,9
0.8055555556,0.8055555556,0.7638888889,0.8055555556,0.7916666667,0.7916666667,0.7777777778,NA,11,480,9
0.8194444444,0.8263888889,0.7986111111,0.7708333333,0.8333333333,0.8263888889,0.7986111111,NA,11,480,9
0.8263888889,0.8333333333,0.7847222222,0.8194444444,0.8055555556,0.8194444444,0.7916666667,NA,11,480,9
0.7708333333,0.7708333333,0.75,0.7569444444,0.7569444444,0.7638888889,0.7638888889,NA,11,480,9
0.8194444444,0.8194444444,0.8194444444,0.7708333333,0.8194444444,0.8194444444,0.8125,NA,11,480,9
0.7986111111,0.7986111111,0.7777777778,0.7777777778,0.8194444444,0.7916666667,0.7986111111,NA,11,480,9
0.8402777778,0.8472222222,0.7361111111,0.8263888889,0.8263888889,0.8402777778,0.7916666667,NA,11,480,9
0.7916666667,0.7916666667,0.7847222222,0.7777777778,0.8055555556,0.7916666667,0.7847222222,NA,11,480,9
0.8611111111,0.8611111111,0.8263888889,0.8333333333,0.8402777778,0.8611111111,0.8472222222,NA,11,480,9
0.7847222222,0.7916666667,0.75,0.7430555556,0.7708333333,0.7638888889,0.7569444444,NA,11,480,9
0.7916666667,0.7916666667,0.7847222222,0.7847222222,0.7916666667,0.8055555556,0.7916666667,NA,11,480,9
0.8194444444,0.8194444444,0.7986111111,0.7986111111,0.7916666667,0.8194444444,0.8055555556,NA,11,480,9
0.7708333333,0.7638888889,0.7569444444,0.7569444444,0.7638888889,0.7638888889,0.7569444444,NA,11,480,9
0.8194444444,0.8194444444,0.7986111111,0.8055555556,0.8263888889,0.8194444444,0.8125,NA,11,480,9
0.7847222222,0.7847222222,0.75,0.7291666667,0.8125,0.7847222222,0.7916666667,NA,11,480,9
0.7916666667,0.7847222222,0.7638888889,0.7916666667,0.8055555556,0.7916666667,0.7638888889,NA,11,480,9
0.8350983359,0.8184568835,0.7473524962,0.8381240545,0.8759455371,0.8320726172,0.7594553707,NA,12,2201,14
0.8366111952,0.8169440242,0.7942511346,0.8638426626,0.8835098336,0.8487140696,0.8063540091,NA,12,2201,14
0.8366111952,0.8305597579,0.7897125567,0.8774583964,0.8971255673,0.8593040847,0.7987897126,NA,12,2201,14
0.8562783661,0.8396369138,0.7881996974,0.8668683812,0.8895612708,0.8532526475,0.8093797277,NA,12,2201,14
0.8487140696,0.8426626324,0.7851739788,0.8668683812,0.8895612708,0.8502269289,0.8093797277,NA,12,2201,14
0.8487140696,0.8305597579,0.7866868381,0.845688351,0.8819969743,0.8472012103,0.7851739788,NA,12,2201,14
0.8441754917,0.8396369138,0.7836611195,0.8683812405,0.8986384266,0.8472012103,0.8199697428,NA,12,2201,14
0.8472012103,0.8381240545,0.7866868381,0.8729198185,0.9077155825,0.860816944,0.8003025719,NA,12,2201,14
0.8472012103,0.8320726172,0.7897125567,0.8305597579,0.8850226929,0.8517397882,0.8003025719,NA,12,2201,14
0.8381240545,0.8426626324,0.791225416,0.8623298033,0.8850226929,0.8562783661,0.8154311649,NA,12,2201,14
0.8487140696,0.8350983359,0.7791225416,0.8517397882,0.8714069592,0.8487140696,0.7987897126,NA,12,2201,14
0.8502269289,0.845688351,0.756429652,0.8502269289,0.8971255673,0.8593040847,0.8214826021,NA,12,2201,14
0.8532526475,0.8350983359,0.7851739788,0.8623298033,0.8729198185,0.8532526475,0.8033282905,NA,12,2201,14
0.8411497731,0.8199697428,0.7730711044,0.8547655068,0.8774583964,0.8350983359,0.7957639939,NA,12,2201,14
0.8577912254,0.8350983359,0.7821482602,0.8577912254,0.8895612708,0.8487140696,0.8003025719,NA,12,2201,14
0.8411497731,0.82602118,0.756429652,0.8426626324,0.8698940998,0.8426626324,0.7821482602,NA,12,2201,14
0.8426626324,0.8381240545,0.7806354009,0.8562783661,0.8895612708,0.8366111952,0.7881996974,NA,12,2201,14
0.8396369138,0.8154311649,0.7745839637,0.8668683812,0.8789712557,0.8487140696,0.7821482602,NA,12,2201,14
0.8532526475,0.8426626324,0.7821482602,0.845688351,0.8925869894,0.8577912254,0.8003025719,NA,12,2201,14
0.8335854766,0.8078668684,0.7655068079,0.8184568835,0.8653555219,0.8305597579,0.7745839637,NA,12,2201,14
1,1,0.9998167155,0.9990835777,1,1,0.9895527859,NA,13,18185,11
1,0.9998167155,0.9998167155,0.9994501466,1,1,0.9913856305,NA,13,18185,11
1,1,1,0.9994501466,1,1,0.9928519062,NA,13,18185,11
1,1,0.9998167155,0.9990835777,1,1,0.9901026393,NA,13,18185,11
0.9998167155,0.9998167155,0.9996334311,0.9992668622,1,0.9998167155,0.9904692082,NA,13,18185,11
0.9998167155,0.9998167155,0.9996334311,0.9992668622,1,0.9998167155,0.9910190616,NA,13,18185,11
