glm,lda,qda,bs,forest,svm,nb,NA.,data,ncases,npreds
0.9916501409,0.9929026198,0.9805865776,0.9941550986,0.9920676339,0.9840308945,0.9854921198,NA,2,699,8
0.9971428571,0.9967346939,0.9818367347,0.9806122449,0.9952040816,0.9884693878,0.9908163265,NA,2,699,8
0.9944230769,0.9927884615,0.9800961538,0.9775961538,0.9915384615,0.9907692308,0.9825961538,NA,2,699,8
0.9965556831,0.9950944578,0.9850746269,0.983822148,0.9943638451,0.9881014508,0.9869533452,NA,2,699,8
0.9874489796,0.9875510204,0.9630612245,0.9737755102,0.9870408163,0.9794897959,0.9721428571,NA,2,699,8
0.9912536443,0.9929813195,0.9754886081,0.9801317352,0.9888780909,0.9861785984,0.9785120397,NA,2,699,8
0.9900298078,0.9901325933,0.9872545997,0.9828348237,0.9837598931,0.9780039058,0.9899270223,NA,2,699,8
0.9863053613,0.9844599845,0.9684343434,0.9686285936,0.978049728,0.9689199689,0.9651320901,NA,2,699,8
0.9947309758,0.9919951363,0.9738575337,0.9477150674,0.9893606242,0.9790252305,0.9791265579,NA,2,699,8
0.9910576923,0.9905769231,0.9702884615,0.9417307692,0.9860576923,0.02009615385,0.9738461538,NA,2,699,8
0.9932347208,0.9925467263,0.9885334251,0.9715628942,0.9888774223,0.007911936705,0.9918587318,NA,2,699,8
0.9876760563,0.9888152444,0.9705882353,0.9701739851,0.979908865,0.02744407622,0.9760770505,NA,2,699,8
0.963185805,0.9629525172,0.9625869171,0.9351460137,0.906420287,0.8592961675,0.956423943,NA,3,10000,3
0.9376823215,0.9375143184,0.9373730431,0.8946468118,0.8486177931,0.8214356625,0.9296907216,NA,3,10000,3
0.9452525453,0.9451705778,0.9446104666,0.8920283198,0.8375370134,0.8074310363,0.9413351822,NA,3,10000,3
0.9375209103,0.937511868,0.9370356416,0.8867847186,0.8668525356,0.8024775827,0.9341752694,NA,3,10000,3
0.9316036655,0.9314509355,0.9286979763,0.8868804887,0.8350591829,0.8362810233,0.9249484536,NA,3,10000,3
0.9569091403,0.9569888577,0.9564634478,0.9411794547,0.8945846544,0.8580922185,0.9562460368,NA,3,10000,3
0.9620142337,0.9616801924,0.9612547293,0.9438810672,0.9149882558,0.8603004262,0.9497215151,NA,3,10000,3
0.9545402317,0.9550207348,0.9533180826,0.9035477143,0.891409789,0.8215975682,0.9486488463,NA,3,10000,3
0.9556698976,0.9557532385,0.9557097563,0.9397590361,0.8654552043,0.7911042667,0.9500208352,NA,3,10000,3
0.9423752151,0.9420599692,0.9426107437,0.9117601232,0.8530772715,0.8101857052,0.9416468883,NA,3,10000,3
0.9342860178,0.9348969401,0.9342959785,0.8769058117,0.8222813961,0.8265213292,0.9343657034,NA,3,10000,3
0.9346595574,0.9354102503,0.9352225771,0.8855997667,0.8650629543,0.8196426836,0.9362447259,NA,3,10000,3
0.9330499062,0.9335443369,0.931866058,0.8718449577,0.8738296443,0.8490872183,0.9300310934,NA,3,10000,3
0.9414234293,0.9409328949,0.9413084074,0.9043187323,0.8804144846,0.8486752189,0.9332331967,NA,3,10000,3
0.9553238349,0.9550835055,0.9539428375,0.9423747417,0.9127496556,0.8692464417,0.9482394972,NA,3,10000,3
0.9412546889,0.9416173376,0.9406502744,0.9151817588,0.8568784258,0.8268843566,0.9411753595,NA,3,10000,3
0.9481061447,0.947137524,0.9473958228,0.8939441025,0.8560185652,0.8426475633,0.9434244779,NA,3,10000,3
0.947652528,0.947092234,0.9468969315,0.9043562061,0.840245761,0.8483940372,0.9422192767,NA,3,10000,3
0.9571359049,0.9573376108,0.9567805184,0.9064020798,0.8741835715,0.8168702935,0.9476557297,NA,3,10000,3
0.9591870191,0.9591084669,0.9574383792,0.9484185397,0.9132886383,0.8334386388,0.9456350602,NA,3,10000,3
0.8375445416,0.840298024,0.8224813735,0.7948655653,0.8392452219,0.1646420473,0.8432944606,NA,4,768,8
0.8425594269,0.8449202214,0.8292901335,0.7520351677,0.853386519,0.1590687073,0.8248127646,NA,4,768,8
0.8209641061,0.8231316109,0.8255592162,0.7776140108,0.7877579331,0.8225247096,0.816368996,NA,4,768,8
0.8498887476,0.8496503497,0.8084869676,0.7599332486,0.8495708837,0.8316115702,0.8306579784,NA,4,768,8
0.8299881936,0.8305785124,0.8326024625,0.7701973351,0.8368190251,0.8378310002,0.820458762,NA,4,768,8
0.8458436214,0.8463374486,0.7978600823,0.7427160494,0.8306995885,0.8226337449,0.8105349794,NA,4,768,8
0.781712963,0.7814814815,0.7686728395,0.7956790123,0.8161265432,0.2000771605,0.7609567901,NA,4,768,8
0.8223705633,0.821068056,0.7898078802,0.7472321719,0.7919244546,0.7854119179,0.7977857375,NA,4,768,8
0.7752483444,0.7742549669,0.7874172185,0.7524834437,0.7995033113,0.2005794702,0.7886589404,NA,4,768,8
0.8503311258,0.8475993377,0.8225165563,0.7322847682,0.8352649007,0.1433774834,0.8356788079,NA,4,768,8
0.8771458297,0.8782729322,0.8676955089,0.8366568406,0.8685625108,0.1208600659,0.8618865962,NA,4,768,8
0.8534647171,0.8527495232,0.7856007629,0.7807533376,0.8221551176,0.8097584234,0.8172282263,NA,4,768,8
0.8028620582,0.8009071004,0.7865186112,0.7989521426,0.7923052862,0.7930872693,0.7736158899,NA,4,768,8
0.8468085106,0.8464144996,0.8291568164,0.8057525611,0.8400315209,0.833963751,0.8361702128,NA,4,768,8
0.799793424,0.799276984,0.7810294371,0.7659666035,0.802117404,0.8121879842,0.7892924772,NA,4,768,8
0.8476815952,0.8527456876,0.8425383763,0.7778920715,0.8327266973,0.8426966292,0.8348631113,NA,4,768,8
0.8122241087,0.8139219015,0.8325127334,0.7644312394,0.8151103565,0.8174023769,0.8179117148,NA,4,768,8
0.8092021615,0.8068181818,0.7608868404,0.7631118881,0.798712651,0.2006516211,0.791640178,NA,4,768,8
0.858436214,0.858436214,0.8291358025,0.7992592593,0.833909465,0.866090535,0.82781893,NA,4,768,8
0.8409347301,0.843190975,0.8497179694,0.8325543916,0.851813054,0.1680902498,0.8493150685,NA,4,768,8
0.9808233638,0.9839901478,0.9913793103,0.995601689,1,0.005102040816,0.9535538353,NA,5,520,16
0.9767361111,0.9800347222,0.9916666667,0.9875,0.9996527778,0.001388888889,0.9670138889,NA,5,520,16
0.9660051769,0.95202761,0.9830888697,0.9861949957,0.9986194996,0.01104400345,0.9244176014,NA,5,520,16
0.9685080929,0.9651653765,0.994018297,0.9794159043,0.996833216,0.002463054187,0.9524982407,NA,5,520,16
0.9746428571,0.9764285714,0.9894642857,0.9776785714,0.9980357143,0.002321428571,0.9576785714,NA,5,520,16
0.9790566038,0.9783018868,0.989245283,0.9796226415,0.9977358491,0.001509433962,0.9660377358,NA,5,520,16
0.9839901478,0.9813511612,0.983286418,0.9704433498,0.9989444053,0.003166783955,0.9512667136,NA,5,520,16
0.9588667008,0.9667178699,0.958354668,0.9547704386,0.9890766342,0.9868578256,0.9334357399,NA,5,520,16
0.9631800696,0.9531049643,0.9967026928,0.9523722293,0.9976186115,0.003480490932,0.9384502656,NA,5,520,16
0.9705832629,0.9702451395,0.9883347422,0.9655114117,0.998816568,0.9969568893,0.9387996619,NA,5,520,16
0.9835258152,0.9784307065,0.9835258152,0.980298913,0.9993206522,0.004755434783,0.95703125,NA,5,520,16
0.9599195036,0.9592487003,0.9912795573,0.9401308066,0.9956397786,0.006037229582,0.9325842697,NA,5,520,16
0.9725463281,0.959162663,0.9885037749,0.9756348662,0.9977693892,0.01046671242,0.9426904598,NA,5,520,16
0.9543945483,0.9587628866,0.9830508475,0.9549187489,0.9935348593,0.01048401188,0.9274855845,NA,5,520,16
0.9686755816,0.9655614581,0.9800329731,0.9710569701,0.9987177139,0.9926726507,0.9256274043,NA,5,520,16
0.9832142857,0.9821428571,0.9960714286,0.9744642857,0.9985714286,0.9969642857,0.9683928571,NA,5,520,16
0.9799245024,0.9698009609,0.986273164,0.9814687714,0.998455731,0.00394646534,0.9471516815,NA,5,520,16
0.9890921886,0.981703026,0.9947220267,0.981703026,0.9998240676,0.9987684729,0.9688599578,NA,5,520,16
0.9639285714,0.96125,0.9839285714,0.9296428571,0.9914285714,0.01178571429,0.9341071429,NA,5,520,16
0.9404513889,0.9274305556,0.9848958333,0.9597222222,0.9901041667,0.01145833333,0.9192708333,NA,5,520,16
0.8367211246,0.8380509119,0.8520136778,0.7806800912,0.834156535,0.1732522796,0.7809650456,NA,6,686,11
